"","left","prediction"
"11795",0,0.108752456248122
"11796",0,0.0032580333733992
"11800",0,0.0458190743876588
"11802",0,0.0553126420076021
"11805",0,0.311512255537713
"11816",0,0.00861660145522748
"11818",0,0.198213380810291
"11822",0,0.0262412355079903
"11825",0,0.0445416515241474
"11828",0,0.193880105975061
"11831",0,0.307249807939775
"11832",0,0.0152117922659885
"11834",0,0.0917899590291096
"11835",0,0.348768301720455
"11836",0,0.0864767650803542
"11839",0,0.487700419004097
"11858",0,0.0839490747541778
"11860",0,0.229556715160049
"11862",0,0.506124314207465
"11865",0,0.118815673916167
"11870",0,0.268531192639872
"11878",0,0.554393763096058
"11889",0,0.040258944778153
"11891",0,0.010014772725858
"11894",0,0.00425051933353989
"11900",0,0.0807617344347539
"11906",0,0.725267135850519
"11920",0,0.129290822586315
"11928",0,0.397939563070724
"11931",0,0.0259194095521224
"11935",0,0.0788570086407205
"11936",0,0.049430118335197
"11943",0,0.451448907729057
"11953",0,0.152110332123837
"11955",0,0.0926431865345164
"11960",0,0.239671741661057
"11962",0,0.299143562410353
"11979",0,0.166567018441948
"11988",0,0.645297538508014
"11991",0,0.458182679953557
"11995",0,0.295053033690626
"11996",0,0.004948066970512
"12003",1,0.557602571880785
"12005",1,0.552280068657009
"12010",1,0.483048336171743
"12011",1,0.446034921417791
"12012",1,0.761974678624204
"12014",1,0.504245732606806
"12017",1,0.460557719227162
"12019",1,0.0500219730784372
"12021",1,0.745446578717836
"12023",1,0.794625521025866
"12028",1,0.487957926304526
"12031",1,0.740047368280661
"12032",1,0.45078035388158
"12033",1,0.503314946861633
"12037",1,0.505109518416072
"12041",1,0.17943960206584
"12044",1,0.682514068764012
"12046",1,0.178895063246532
"12047",1,0.51350762647564
"12048",1,0.625968426726843
"12052",1,0.458305090633027
"12053",1,0.519489434412908
"12057",1,0.67171906228085
"12060",1,0.227909834782209
"12062",1,0.607114420734543
"12064",1,0.412282792865281
"12066",1,0.0470521207454657
"12073",1,0.105241151696803
"12074",1,0.716309551838818
"12077",1,0.659442802432423
"12079",1,0.495675802733628
"12081",1,0.451676010056492
"12090",1,0.755003242880559
"12091",1,0.484238920858347
"12100",1,0.117361137123893
"12110",1,0.384253065861918
"12112",1,0.322480414486759
"12115",1,0.121907321175361
"12117",1,0.0485077490886101
"12119",1,0.532675556430425
"12121",1,0.324720253274593
"12124",1,0.458948960605932
"12127",1,0.505345392267912
"12128",1,0.365396181188033
"12135",1,0.528105316942748
"12136",1,0.380799081133009
"12139",1,0.342344122669604
"12141",1,0.748734403651429
"12143",1,0.717511134017124
"12150",1,0.514017980208758
"12152",1,0.471475741790039
"12154",1,0.516689291839648
"12161",1,0.726173924304065
"12162",1,0.194883105717362
"12164",1,0.211470421664216
"12174",1,0.762202533545275
"12180",1,0.723152938380462
"12181",1,0.370887421534905
"12186",1,0.349104136960378
"12188",1,0.365862282035103
"12189",1,0.422416762113782
"12190",1,0.113959129494425
"12192",1,0.0306657101298902
"12195",1,0.152807242881856
"12197",1,0.394714167630491
"12199",1,0.701579903085003
"12202",1,0.500339736022845
"12203",1,0.232301119708037
"12210",1,0.535167488605419
"12220",1,0.140399658958479
"12229",1,0.177701418908396
"12234",1,0.479868146339945
"12247",1,0.544438684859216
"12250",1,0.760488322689568
"12257",1,0.245307505023013
"12261",1,0.320915466300495
"12268",1,0.0997639388724565
"12272",1,0.605022930796262
"12276",1,0.251514923737191
"12282",1,0.727689907777831
"12284",1,0.409090831603063
"12300",1,0.165685160844588
"12307",1,0.138109786031018
"12308",1,0.802799084537694
"12309",1,0.362003793163294
"12310",1,0.668692493805661
"12312",1,0.46353740721904
"12313",1,0.502410716506613
"12314",1,0.471879264522611
"12319",1,0.756609570496628
"12322",1,0.188815918340625
"12327",1,0.5500236188444
"12328",1,0.22430061133628
"12329",1,0.742490731497364
"12331",1,0.530261043196384
"12334",1,0.331479946324781
"12338",1,0.333900298637569
"12344",1,0.374613709459414
"12345",1,0.419963061519345
"12354",1,0.472598558724149
"12358",1,0.544906717920762
"12359",1,0.418546460453067
"12364",1,0.301191391391547
"12366",1,0.178407630840441
"12372",1,0.533484162161307
"12379",1,0.360378462173954
"12382",1,0.387544412406395
"12386",1,0.256516328793494
"12395",1,0.478729941317338
"12406",1,0.458118097119003
"12407",1,0.273272567864792
"12408",1,0.75598102056425
"12409",1,0.19194389939144
"12420",1,0.149603593571344
"12430",1,0.154800413676794
"12439",1,0.286670104555173
"12440",1,0.484632059012482
"12441",1,0.480142547926008
"12443",1,0.147791041850945
"12444",1,0.214043452075219
"12452",1,0.122593730279864
"12455",1,0.135670450738375
"12458",1,0.138764591988409
"12461",1,0.334564871625156
"12462",1,0.338368440853723
"12464",1,0.186559216461699
"12474",1,0.496959692500702
"12476",1,0.45078035388158
"12477",1,0.798734674219688
"12479",1,0.215270587739816
"12482",1,0.740380317822478
"12492",1,0.393571255921049
"12497",1,0.603555975675615
"12501",1,0.0952539767358816
"12510",1,0.557549535893009
"12514",1,0.763530417721394
"12515",1,0.220461948524147
"12519",1,0.34011811708214
"12520",1,0.495477799756937
"12522",1,0.324372091585917
"12526",1,0.508504233924767
"12528",1,0.715573957570002
"12538",1,0.0902355874472716
"12541",1,0.100477103126299
"12542",1,0.264188393133975
"12546",1,0.152433091182209
"12549",1,0.239139448969895
"12550",1,0.477029219656027
"12551",1,0.777359709765079
"12565",1,0.510547909115668
"12568",1,0.670918497158775
"12570",1,0.504770384093212
"12572",1,0.247473561742204
"12576",1,0.366214725985294
"12577",1,0.344187741576455
"12578",1,0.426267953943478
"12580",1,0.142158818069877
"12582",1,0.129191054622581
"12600",1,0.718552428891971
"12607",1,0.296050945385608
"12613",1,0.115583676065243
"12616",1,0.423017329233969
"12619",1,0.110904450175997
"12633",1,0.783719852048619
"12637",1,0.460036466395071
"12638",1,0.476376099833323
"12639",1,0.213496926850979
"12642",1,0.315963278986795
"12644",1,0.529999517730685
"12652",1,0.650999261493149
"12667",1,0.244342511206015
"12673",1,0.463085686725311
"12679",1,0.479018086725117
"12688",1,0.565680902722045
"12696",1,0.609490244344116
"12699",1,0.332804926097172
"12705",1,0.116952588732992
"12706",1,0.465262669321077
"12709",1,0.727702656054352
"12710",1,0.470899941864834
"12715",1,0.502174821830024
"12719",1,0.191573738945965
"12724",1,0.391758225582227
"12733",1,0.0732562589378145
"12734",1,0.368529187560076
"12737",1,0.248493111308743
"12738",1,0.364914838904014
"12739",1,0.617169006765608
"12742",1,0.260343728299708
"12743",1,0.468041306888345
"12746",1,0.703944190367819
"12748",1,0.455118012266922
"12754",1,0.47978999395637
"12755",1,0.336372685144753
"12758",1,0.538803844614526
"12768",1,0.21639610332583
"12769",1,0.716151535860698
"12772",1,0.678831689010234
"12784",0,0.287463265156134
"12792",0,0.177666753312326
"12793",0,0.0742984832781606
"12808",0,0.731377353373126
"12811",0,0.0621911996496418
"12812",0,0.286787634729841
"12815",0,0.136685036869244
"12817",0,0.171263313496303
"12820",0,0.0426106638253139
"12824",0,0.241853724125299
"12829",0,0.118540490261407
"12835",0,0.0609230036644613
"12840",0,0.204303376927917
"12847",0,0.209799500214424
"12867",0,0.0400542013520933
"12869",0,0.147933329346236
"12881",0,0.099345312110107
"12882",0,0.184158862324661
"12888",0,0.0150582620291227
"12889",0,0.050504979551207
"12890",0,0.221633651081746
"12893",0,0.0446850629379523
"12898",0,0.184276815973012
"12900",0,0.126369798336593
"12903",0,0.0291122482178294
"12904",0,0.137381320198266
"12909",0,0.0340134356060661
"12927",0,0.197711511517959
"12928",0,0.00909702339560211
"12929",0,0.066107808993561
"12935",0,0.267415355964193
"12942",0,0.182875616351459
"12944",0,0.136533029484495
"12947",0,0.0340002555450652
"12950",0,0.0697111311843121
"12953",0,0.182744602911579
"12959",0,0.0174956999046577
"12961",0,0.0154487081844719
"12962",0,0.450359421860194
"12963",0,0.0636326830039567
"12964",0,0.0210513292568728
"12978",0,0.0133059839764649
"12980",0,0.186377827845563
"12981",0,0.0292067167046599
"12985",0,0.115088934144528
"12986",0,0.0211470867100412
"12990",0,0.0346279130121091
"12995",0,0.0848393518509835
"13003",0,0.0845754012701475
"13006",0,0.143757518499105
"13016",0,0.0664335583181471
"13017",0,0.452047905872698
"13022",0,0.380752580923005
"13030",0,0.109883411832618
"13031",0,0.0755904745505632
"13034",0,0.140669278705383
"13036",0,0.0839476522767188
"13039",0,0.0627736040766596
"13050",0,0.162172459287033
"13057",0,0.144057026428995
"13061",0,0.207849848769269
"13089",0,0.0682525945854383
"13094",0,0.0663694724715206
"13097",0,0.243950908767536
"13099",0,0.161124728924477
"13100",0,0.654251981327094
"13101",0,0.0341827049790922
"13105",0,0.28035441024327
"13107",0,0.0329960467218374
"13111",0,0.0823333469021264
"13113",0,0.033357333493444
"13118",0,0.00927241900774416
"13131",0,0.235657063717225
"13139",0,0.290794718745327
"13144",0,0.624268438144995
"13149",0,0.00256253550322918
"13155",0,0.0470927656628857
"13159",0,0.0650983329767441
"13160",0,0.0921262146445243
"13161",0,0.204186094709373
"13166",0,0.884344321809738
"13170",0,0.0691403655308269
"13173",0,0.0373846510651343
"13176",0,0.325068976341574
"13180",0,0.0524632860622098
"13190",0,0.0160951231035145
"13192",0,0.0232434686618961
"13197",0,0.167796807587921
"13198",0,0.0537504592651814
"13201",0,0.594499629610285
"13202",0,0.0809963067940541
"13207",0,0.251904015861425
"13217",0,0.621087290742262
"13218",0,0.0129570548919175
"13227",0,0.383493671066097
"13228",0,0.381847378842405
"13241",0,0.163389972566521
"13253",0,0.475764794720213
"13255",0,0.185168682164987
"13256",0,0.116532605208946
"13262",0,0.0845042053247078
"13264",0,0.127905970829206
"13274",0,0.0371888197214919
"13278",0,0.162359448346658
"13279",0,0.20091244007768
"13282",0,0.149693845356927
"13287",0,0.0808677220090417
"13288",0,0.197635549910669
"13294",0,0.223396876685098
"13295",0,0.208783820723983
"13301",0,0.113462240999651
"13302",0,0.042401057639445
"13303",0,0.0586545198228243
"13305",0,0.146069878909091
"13308",0,0.282343276379973
"13311",0,0.0749088608413518
"13314",0,0.0145807301699108
"13315",0,0.0219813368911321
"13319",0,0.00141898678283009
"13322",0,0.610664978729394
"13324",0,0.140599469058421
"13327",0,0.849583147366665
"13331",0,0.746144320662746
"13340",0,0.174371033828361
"13341",0,0.294820251689074
"13346",0,0.324109839652187
"13348",0,0.0267663003881095
"13350",0,0.0398494702303018
"13353",0,0.0138319040147548
"13355",0,0.0726327519556492
"13358",0,0.0176428064879354
"13359",0,0.256770455824138
"13360",0,0.186919157083599
"13361",0,0.415955275581136
"13362",0,0.325941635050613
"13364",0,0.0463624197302647
"13365",0,0.442898800685878
"13366",0,0.0565226074631589
"13377",0,0.225623841656474
"13382",0,0.0979862406252359
"13390",0,0.215388493471017
"13399",0,0.383693536997194
"13407",0,0.892444363967594
"13408",0,0.804428067163272
"13411",0,0.487469679499266
"13416",0,0.067301707532202
"13419",0,0.513687100476657
"13420",0,0.0512465935494429
"13421",0,0.611983461585987
"13428",0,0.228745699244401
"13432",0,0.0269575885685316
"13440",0,0.280874990761293
"13442",0,0.0508508217948431
"13448",0,0.100885769925583
"13451",0,0.0244313459959114
"13453",0,0.269362790189992
"13454",0,0.00493657779355989
"13459",0,0.472701086337363
"13461",0,0.01968786496441
"13468",0,0.0175620917025429
"13470",0,0.263274573344169
"13472",0,0.100076653480026
"13476",0,0.31267628448276
"13477",0,0.626430096029815
"13483",0,0.124907427870478
"13484",0,0.0558412380511422
"13487",0,0.280717496719149
"13496",0,0.0782632348761604
"13497",0,0.287493907755958
"13502",0,0.612062504420626
"13506",0,0.367076905557504
"13517",0,0.0188762959749272
"13524",0,0.175832383362678
"13528",0,0.264716825417299
"13530",0,0.170640241383241
"13534",0,0.135930405522882
"13537",0,0.211482062432589
"13541",0,0.0675491052468773
"13543",0,0.0114096356431995
"13545",0,0.0788973159870752
"13548",0,0.0632983839656361
"13550",0,0.0131389626876102
"13554",0,0.118352568158067
"13556",0,0.289220672359255
"13559",0,0.0233741106532903
"13561",0,0.0109008295369916
"13563",0,0.0247905006649357
"13565",0,0.483251377591343
"13572",0,0.137376985276216
"13576",0,0.0603599878213669
"13578",0,0.0644707579153431
"13579",0,0.0346174663918184
"13584",0,0.05349046268147
"13586",0,0.0394556071035159
"13587",0,0.0283852977073715
"13589",0,0.0825064851903601
"13596",0,0.284680104036708
"13597",0,0.0290934775272857
"13601",0,0.308387291986579
"13602",0,0.0950919094739113
"13603",0,0.422765932778853
"13612",0,0.371160320129012
"13616",0,0.0292502334726484
"13617",0,0.108926671547409
"13619",0,0.0195150700778538
"13620",0,0.14840702384926
"13628",0,0.194594724321908
"13629",0,0.462633386486501
"13630",0,0.153533011586749
"13631",0,0.114524496903969
"13633",0,0.0255526745917789
"13640",0,0.175743836577548
"13646",0,0.0423611535271124
"13662",0,0.0183753177763421
"13665",0,0.0219606158129171
"13670",0,0.127449678836583
"13674",0,0.103065712349808
"13677",0,0.102608271975072
"13680",0,0.234517772920814
"13686",0,0.125989731399313
"13688",0,0.0555821763149669
"13690",0,0.126927410497643
"13694",0,0.0267533437720429
"13702",0,0.443381916376826
"13703",0,0.112828203695716
"13712",0,0.433959958395879
"13714",0,0.226843577124453
"13719",0,0.0587547754535575
"13723",0,0.12810781794967
"13727",0,0.146131267737553
"13728",0,0.0505096198186097
"13730",0,0.202672561840365
"13732",0,0.143124710212088
"13737",0,0.0870674487184984
"13740",0,0.0420476675215816
"13748",0,0.0615560638406368
"13749",0,0.196034576054663
"13751",0,0.101945662707354
"13756",0,0.174813247340991
"13758",0,0.776078184176223
"13762",0,0.179922518121186
"13764",0,0.152545772017705
"13768",0,0.191054552092691
"13769",0,0.0323886082046976
"13773",0,0.407967950019731
"13775",0,0.555185380362772
"13777",0,0.194863247757899
"13779",0,0.561393423711264
"13788",0,0.011517064424605
"13792",0,0.823420534950036
"13793",0,0.854227480278828
"13810",0,0.165519834794039
"13815",0,0.0333439491279791
"13816",0,0.0383828410328301
"13817",0,0.0466799063794208
"13818",0,0.0811173785065888
"13819",0,0.0151558158177246
"13820",0,0.315980240594824
"13828",0,0.179712542484866
"13831",0,0.66465062869922
"13848",0,0.62281045310562
"13850",0,0.201911699832282
"13856",0,0.180495136761009
"13861",0,0.19012493567011
"13874",0,0.075217463280812
"13878",0,0.133468666113077
"13882",0,0.381836588181815
"13885",0,0.0148381280433578
"13887",0,0.389941442705267
"13893",0,0.285267911020846
"13896",0,0.533891650814418
"13898",0,0.850610693528804
"13905",0,0.819820045177042
"13910",0,0.418536091171433
"13917",0,0.73205839552527
"13918",0,0.258277970923011
"13919",0,0.0522991001788297
"13920",0,0.0191375549012887
"13928",0,0.0854271679072758
"13933",0,0.0338697602476945
"13936",0,0.298049461938524
"13937",0,0.446856753492509
"13940",0,0.0551078633943025
"13941",0,0.00879726280620434
"13947",0,0.0838695914372174
"13954",0,0.198349144421948
"13956",0,0.339889159428823
"13960",0,0.0291880451689819
"13961",0,0.63055304983956
"13966",0,0.133958083045428
"13968",0,0.011100980951606
"13970",0,0.0290527041898944
"13972",0,0.419119587529992
"13978",0,0.210145154211525
"13980",0,0.0306617149964297
"13989",0,0.562049538630821
"13991",0,0.0899847194089928
"13992",0,0.0994924426809059
"14000",0,0.00744307335367554
"14006",0,0.108752456248122
"14008",0,0.0140339042931549
"14009",0,0.019634893455629
"14012",0,0.0191564423606983
"14018",0,0.270181100615078
"14022",0,0.136936823447275
"14026",0,0.0232466522958372
"14030",0,0.215940098167861
"14032",0,0.185205697358725
"14034",0,0.0249939253047001
"14035",0,0.0376857243776568
"14037",0,0.0757216235534109
"14038",0,0.0318132806828296
"14039",0,0.193880105975061
"14042",0,0.307249807939775
"14045",0,0.0917899590291096
"14048",0,0.641252027579087
"14053",0,0.0276416929333463
"14055",0,0.0333038823971792
"14064",0,0.267906582197545
"14065",0,0.225244432994456
"14068",0,0.189605692884501
"14069",0,0.0839490747541778
"14070",0,0.344692561680608
"14074",0,0.106430721174848
"14076",0,0.118815673916167
"14077",0,0.075555532466225
"14079",0,0.255283832392248
"14080",0,0.0111797359510487
"14083",0,0.0799146816730133
"14088",0,0.301346383727408
"14090",0,0.0934042885297714
"14092",0,0.0749512122862113
"14097",0,0.0505274333028444
"14098",0,0.0934584846485441
"14099",0,0.105382086227307
"14109",0,0.233922738858928
"14112",0,0.10356809618769
"14114",0,0.0595963867296818
"14117",0,0.725267135850519
"14119",0,0.0631123993050146
"14129",0,0.0485987961983047
"14135",0,0.473315210512253
"14143",0,0.266810834340177
"14150",0,0.0614421509485063
"14151",0,0.00217792291809522
"14152",0,0.0820132206491688
"14154",0,0.451448907729057
"14157",0,0.383371378480655
"14159",0,0.126538517555642
"14162",0,0.434916011071577
"14165",0,0.324369486525712
"14166",0,0.0926431865345164
"14171",0,0.239671741661057
"14173",0,0.299143562410353
"14175",0,0.152635982747818
"14177",0,0.032128728051076
"14181",0,0.332715615488887
"14182",0,0.0543278839239432
"14184",0,0.291943144858163
"14190",0,0.166567018441948
"14192",0,0.168398600624956
"14204",0,0.0662608641874071
"14209",0,0.0209140795534674
"14218",1,0.712790929666505
"14219",1,0.142142634605577
"14220",1,0.152693176021985
"14222",1,0.446034921417791
"14230",1,0.0500219730784372
"14232",1,0.745446578717836
"14236",1,0.522080502776839
"14242",1,0.740047368280661
"14249",1,0.428147689987515
"14250",1,0.774067307161439
"14252",1,0.17943960206584
"14254",1,0.47292413151552
"14259",1,0.625968426726843
"14263",1,0.458305090633027
"14265",1,0.504834704497697
"14267",1,0.51892636795818
"14270",1,0.510677831138938
"14272",1,0.0638946616963072
"14274",1,0.687627636532098
"14283",1,0.708097790622493
"14287",1,0.578168448147111
"14291",1,0.520183280101565
"14293",1,0.52698239522756
"14298",1,0.659534946109772
"14301",1,0.755003242880559
"14302",1,0.484238920858347
"14309",1,0.75219014192349
"14310",1,0.767529292038618
"14311",1,0.117361137123893
"14312",1,0.408756909778415
"14313",1,0.421214633605747
"14316",1,0.363786080964729
"14323",1,0.322480414486759
"14330",1,0.532675556430425
"14332",1,0.324720253274593
"14333",1,0.482026645622338
"14337",1,0.739886567273849
"14339",1,0.365396181188033
"14341",1,0.529464097979885
"14346",1,0.528105316942748
"14348",1,0.385485409849597
"14350",1,0.342344122669604
"14354",1,0.717511134017124
"14369",1,0.777405065375683
"14377",1,0.695042519815616
"14380",1,0.695168531223694
"14384",1,0.666904042277391
"14393",1,0.625665476741264
"14403",1,0.0306657101298902
"14404",1,0.211450123456339
"14406",1,0.152807242881856
"14407",1,0.774570627339871
"14409",1,0.7689197752879
"14411",1,0.271562723327614
"14414",1,0.232301119708037
"14418",1,0.230790336394456
"14419",1,0.26541220400975
"14420",1,0.440614056249367
"14421",1,0.535167488605419
"14433",1,0.521137608635425
"14436",1,0.517762655342598
"14437",1,0.213912387819024
"14449",1,0.449002237608266
"14452",1,0.702084513390942
"14453",1,0.537109607931738
"14454",1,0.54053587105865
"14459",1,0.440627680981486
"14462",1,0.225904674959769
"14465",1,0.22893586599048
"14470",1,0.0210417050779443
"14474",1,0.333573931990836
"14486",1,0.731487769521588
"14492",1,0.763321881518238
"14493",1,0.727689907777831
"14494",1,0.256301904681832
"14497",1,0.516623844111277
"14501",1,0.529842462318707
"14503",1,0.151213422034684
"14504",1,0.490093413348234
"14505",1,0.416167791459179
"14506",1,0.633769236950931
"14509",1,0.381243623489232
"14510",1,0.315569701199493
"14514",1,0.447900606210196
"14519",1,0.802799084537694
"14533",1,0.188815918340625
"14535",1,0.698078413642438
"14545",1,0.331479946324781
"14548",1,0.162450548243301
"14549",1,0.333900298637569
"14555",1,0.374613709459414
"14561",1,0.372233875327893
"14562",1,0.728213385606366
"14563",1,0.695367122041822
"14566",1,0.544113553567346
"14570",1,0.418546460453067
"14574",1,0.49884645734938
"14580",1,0.19054822459072
"14583",1,0.533484162161307
"14590",1,0.360378462173954
"14594",1,0.32350245525401
"14611",1,0.731415405106386
"14613",1,0.307227319206699
"14621",1,0.254522737748275
"14629",1,0.630233941692252
"14630",1,0.406358961633536
"14631",1,0.149603593571344
"14638",1,0.235766337186448
"14640",1,0.37505457710543
"14648",1,0.729981855457647
"14654",1,0.147791041850945
"14660",1,0.554741188614923
"14663",1,0.122593730279864
"14670",1,0.352578695044135
"14672",1,0.334564871625156
"14674",1,0.0535202151012861
"14676",1,0.129309216755432
"14679",1,0.68648525856156
"14681",1,0.510849191187618
"14682",1,0.737224196473251
"14686",1,0.175332091474783
"14690",1,0.215270587739816
"14695",1,0.161074395429263
"14700",1,0.682718500607487
"14704",1,0.595463607597288
"14705",1,0.692478606505925
"14706",1,0.114309155852342
"14707",1,0.235299560153102
"14709",1,0.10753967584561
"14710",1,0.331665515163277
"14718",1,0.180605780352272
"14723",1,0.588958043648822
"14726",1,0.220461948524147
"14728",1,0.731837414244501
"14730",1,0.34011811708214
"14733",1,0.324372091585917
"14741",1,0.398385835560054
"14752",1,0.100477103126299
"14756",1,0.334564871625156
"14767",1,0.699413302647051
"14772",1,0.762743423357538
"14774",1,0.532245974060705
"14775",1,0.687231784971156
"14786",1,0.409770454778855
"14789",1,0.426267953943478
"14790",1,0.0984263280207979
"14791",1,0.142158818069877
"14792",1,0.461768807233893
"14796",1,0.156441237788992
"14798",1,0.460818575279994
"14799",1,0.250250465080811
"14800",1,0.174439484021336
"14801",1,0.531018647392772
"14807",1,0.806146309439429
"14812",1,0.309054164339015
"14815",1,0.19041911590996
"14816",1,0.748083468639128
"14823",1,0.371462155154671
"14827",1,0.423017329233969
"14828",1,0.382233051590758
"14831",1,0.467584169276886
"14834",1,0.819062872710238
"14842",1,0.704185410949197
"14845",1,0.544166001482489
"14850",1,0.213496926850979
"14851",1,0.475303969887367
"14854",1,0.264778768737146
"14855",1,0.529999517730685
"14857",1,0.378526860177468
"14858",1,0.282316503879512
"14864",1,0.652973706877339
"14867",1,0.202647476563742
"14871",1,0.175400156939731
"14872",1,0.32210410810148
"14876",1,0.543150862325435
"14894",1,0.618468659480892
"14900",1,0.5880225044035
"14907",1,0.158860145594021
"14908",1,0.149737405501706
"14916",1,0.474637284212744
"14928",1,0.522576432862085
"14935",1,0.352890861576258
"14936",1,0.371389051663288
"14941",1,0.22140635340847
"14947",1,0.78473804893537
"14951",1,0.79346562230793
"14955",1,0.51880931363583
"14959",1,0.471971073571841
"14966",1,0.446164439475367
"14968",1,0.452857007619913
"14970",1,0.351825853869921
"14976",1,0.592696222404963
"14984",1,0.182904108503092
"14986",1,0.101329346012797
"14987",1,0.274341396338225
"14990",1,0.168659212783553
"14991",1,0.0327588003526366
"14997",1,0.53614503163023
"14998",1,0.762829319611211
